Var1	Var2
R05049	Arginine and proline metabolism
R05050	Arginine and proline metabolism
R05051	Arginine and proline metabolism
R05052	Arginine and proline metabolism
R05053	Arginine and proline metabolism
R05055	Arachidonic acid metabolism
R05056	Arachidonic acid metabolism
R05057	Arachidonic acid metabolism
R05058	Arachidonic acid metabolism
R05059	Arachidonic acid metabolism
R05060	Arachidonic acid metabolism
R05061	
R05062	
R05063	Pyruvate metabolism
R05064	Valine, leucine and isoleucine degradation
R05066	Valine, leucine and isoleucine degradation
R05068	Valine, leucine and isoleucine biosynthesis
R05069	Valine, leucine and isoleucine biosynthesis
R05070	Valine, leucine and isoleucine biosynthesis
R05071	Valine, leucine and isoleucine biosynthesis
R05072	Sulfur metabolism
R05074	Lipopolysaccharide biosynthesis
R05075	Lipopolysaccharide biosynthesis
R05076	Glyoxylate and dicarboxylate metabolism	C5-Branched dibasic acid metabolism	Carbon fixation pathways in prokaryotes
R05077	C5-Branched dibasic acid metabolism
R05078	Benzoate degradation	C5-Branched dibasic acid metabolism
R05079	C5-Branched dibasic acid metabolism
R05080	
R05081	Glycerolipid metabolism
R05083	Tyrosine metabolism
R05084	Vitamin B6 metabolism
R05085	Vitamin B6 metabolism
R05086	Vitamin B6 metabolism
R05087	
R05092	Diterpenoid biosynthesis
R05097	Diterpenoid biosynthesis
R05099	Caprolactam degradation
R05100	Caprolactam degradation
R05102	
R05105	Sphingolipid metabolism
R05106	
R05107	
R05108	
R05109	
R05110	
R05111	
R05112	
R05113	
R05114	
R05115	
R05116	
R05117	
R05118	Butanoate metabolism
R05119	Butanoate metabolism
R05120	Butanoate metabolism
R05121	Butanoate metabolism
R05123	Isoquinoline alkaloid biosynthesis
R05124	Isoquinoline alkaloid biosynthesis
R05125	Isoquinoline alkaloid biosynthesis
R05126	Isoquinoline alkaloid biosynthesis
R05127	Isoquinoline alkaloid biosynthesis
R05128	Tropane, piperidine and pyridine alkaloid biosynthesis
R05129	Tropane, piperidine and pyridine alkaloid biosynthesis
R05130	Tropane, piperidine and pyridine alkaloid biosynthesis
R05132	Glycolysis / Gluconeogenesis
R05133	Glycolysis / Gluconeogenesis
R05134	Glycolysis / Gluconeogenesis
R05135	Purine metabolism
R05136	Naphthalene degradation
R05137	Naphthalene degradation
R05138	Xylene degradation
R05141	
R05142	
R05144	Ubiquinone and other terpenoid-quinone biosynthesis
R05146	Lipopolysaccharide biosynthesis
R05148	Polycyclic aromatic hydrocarbon degradation
R05149	Porphyrin and chlorophyll metabolism
R05150	Porphyrin and chlorophyll metabolism
R05151	
R05152	
R05153	
R05154	
R05155	
R05156	Benzoate degradation
R05157	
R05158	
R05162	
R05164	Glycerolipid metabolism
R05165	Phosphonate and phosphinate metabolism
R05166	
R05167	
R05168	Galactose metabolism
R05169	
R05170	
R05171	
R05172	
R05173	
R05174	
R05175	
R05176	Lipopolysaccharide biosynthesis
R05177	Porphyrin and chlorophyll metabolism
R05179	
R05180	Porphyrin and chlorophyll metabolism
R05181	Porphyrin and chlorophyll metabolism
R05182	
R05183	
R05185	Nitrogen metabolism
R05186	Nitrogen metabolism
R05198	Glycolysis / Gluconeogenesis
R05199	Amino sugar and nucleotide sugar metabolism
R05202	Inositol phosphate metabolism
R05207	Arachidonic acid metabolism
R05209	
R05210	Isoquinoline alkaloid biosynthesis
R05211	Isoquinoline alkaloid biosynthesis
R05212	Isoquinoline alkaloid biosynthesis
R05213	Isoquinoline alkaloid biosynthesis
R05214	Isoquinoline alkaloid biosynthesis
R05215	Isoquinoline alkaloid biosynthesis
R05216	Isoquinoline alkaloid biosynthesis
R05217	Porphyrin and chlorophyll metabolism
R05218	Porphyrin and chlorophyll metabolism
R05219	Porphyrin and chlorophyll metabolism
R05220	Porphyrin and chlorophyll metabolism
R05221	Porphyrin and chlorophyll metabolism
R05222	Porphyrin and chlorophyll metabolism
R05223	Porphyrin and chlorophyll metabolism
R05224	Porphyrin and chlorophyll metabolism
R05225	Porphyrin and chlorophyll metabolism
R05226	Porphyrin and chlorophyll metabolism
R05227	Porphyrin and chlorophyll metabolism
R05228	
R05229	Penicillin and cephalosporin biosynthesis
R05230	Penicillin and cephalosporin biosynthesis
R05231	Caprolactam degradation
R05232	Xylene degradation
R05233	Chloroalkane and chloroalkene degradation
R05234	Chloroalkane and chloroalkene degradation
R05235	Xylene degradation
R05236	Chlorocyclohexane and chlorobenzene degradation
R05237	Chloroalkane and chloroalkene degradation
R05238	Chloroalkane and chloroalkene degradation
R05239	Dioxin degradation
R05240	Xylene degradation
R05241	Dioxin degradation
R05243	Chlorocyclohexane and chlorobenzene degradation
R05244	Aminobenzoate degradation
R05245	Dioxin degradation
R05246	Chlorocyclohexane and chlorobenzene degradation
R05247	Xylene degradation
R05248	Xylene degradation
R05249	Benzoate degradation
R05250	
R05251	
R05252	
R05255	
R05256	Dioxin degradation
R05257	
R05258	Aminobenzoate degradation
R05259	Aminobenzoate degradation
R05260	
R05261	Dioxin degradation
R05262	Dioxin degradation
R05263	Dioxin degradation
R05264	Dioxin degradation
R05265	Aminobenzoate degradation
R05266	Xylene degradation
R05267	Chlorocyclohexane and chlorobenzene degradation
R05268	
R05269	Chlorocyclohexane and chlorobenzene degradation
R05270	Biosynthesis of 12-, 14- and 16-membered macrolides
R05271	Toluene degradation
R05272	Toluene degradation
R05273	
R05274	Aminobenzoate degradation
R05275	Polycyclic aromatic hydrocarbon degradation
R05276	Fluorobenzoate degradation
R05277	Aminobenzoate degradation
R05278	Aminobenzoate degradation
R05279	Aminobenzoate degradation
R05280	Aminobenzoate degradation
R05281	Toluene degradation
R05282	Xylene degradation
R05283	Caprolactam degradation
R05284	Chloroalkane and chloroalkene degradation
R05285	Chloroalkane and chloroalkene degradation
R05286	Chloroalkane and chloroalkene degradation
R05287	Chlorocyclohexane and chlorobenzene degradation	Chloroalkane and chloroalkene degradation
R05288	Xylene degradation
R05289	Xylene degradation
R05290	Xylene degradation
R05291	Xylene degradation
R05292	Xylene degradation
R05293	Xylene degradation
R05294	Toluene degradation
R05295	Xylene degradation
R05296	
R05297	
R05298	Xylene degradation
R05299	Toluene degradation
R05300	Toluene degradation
R05301	Penicillin and cephalosporin biosynthesis
R05302	Penicillin and cephalosporin biosynthesis
R05303	Penicillin and cephalosporin biosynthesis
R05304	
R05305	Benzoate degradation
R05307	
R05308	Aminobenzoate degradation
R05309	Xylene degradation
R05310	
R05311	Benzoate degradation
R05312	
R05313	Ethylbenzene degradation
R05314	Xylene degradation
R05315	
R05316	Benzoate degradation	Aminobenzoate degradation
R05317	
R05318	
R05320	Taurine and hypotaurine metabolism	Sulfur metabolism
R05321	
R05322	
R05323	Flavone and flavonol biosynthesis
R05324	
R05325	
R05326	
R05328	
R05329	
R05330	
R05331	
R05332	Amino sugar and nucleotide sugar metabolism
R05333	Glycerolipid metabolism
R05334	
R05335	
R05336	Butanoate metabolism
R05337	
R05338	Pentose phosphate pathway	Methane metabolism
R05339	Methane metabolism
R05341	Carotenoid biosynthesis
R05345	Carotenoid biosynthesis
R05347	Xylene degradation
R05348	Xylene degradation
R05349	Polycyclic aromatic hydrocarbon degradation
R05350	Polycyclic aromatic hydrocarbon degradation
R05351	Chloroalkane and chloroalkene degradation
R05352	Ethylbenzene degradation
R05353	Xylene degradation
R05354	Styrene degradation
R05355	Chlorocyclohexane and chlorobenzene degradation
R05356	Caprolactam degradation
R05357	Clavulanic acid biosynthesis
R05358	Styrene degradation
R05359	Dioxin degradation
R05360	Dioxin degradation
R05361	Dioxin degradation
R05362	Styrene degradation
R05363	Dioxin degradation
R05364	Xylene degradation
R05365	Dioxin degradation
R05366	Ethylbenzene degradation
R05367	Chloroalkane and chloroalkene degradation
R05368	Chloroalkane and chloroalkene degradation
R05369	Chlorocyclohexane and chlorobenzene degradation
R05370	Chlorocyclohexane and chlorobenzene degradation
R05371	Chloroalkane and chloroalkene degradation
R05372	Chloroalkane and chloroalkene degradation
R05373	
R05374	Xylene degradation
R05375	Polycyclic aromatic hydrocarbon degradation
R05376	
R05377	Xylene degradation
R05378	Inositol phosphate metabolism
R05379	Styrene degradation
R05380	Chloroalkane and chloroalkene degradation
R05381	Glycerophospholipid metabolism
R05382	Glycerophospholipid metabolism
R05383	Aminobenzoate degradation
R05384	
R05385	
R05386	Chlorocyclohexane and chlorobenzene degradation
R05387	Chlorocyclohexane and chlorobenzene degradation
R05388	Chlorocyclohexane and chlorobenzene degradation
R05389	Xylene degradation
R05390	Chlorocyclohexane and chlorobenzene degradation
R05391	
R05392	Chlorocyclohexane and chlorobenzene degradation
R05393	Chlorocyclohexane and chlorobenzene degradation
R05394	Aminobenzoate degradation
R05395	
R05396	
R05397	Chlorocyclohexane and chlorobenzene degradation
R05398	
R05399	Chlorocyclohexane and chlorobenzene degradation	Aminobenzoate degradation
R05400	Aminobenzoate degradation
R05401	Aminobenzoate degradation
R05402	Chlorocyclohexane and chlorobenzene degradation
R05403	Chlorocyclohexane and chlorobenzene degradation
R05404	Styrene degradation
R05405	Aminobenzoate degradation
R05406	Chlorocyclohexane and chlorobenzene degradation
R05407	Chlorocyclohexane and chlorobenzene degradation
R05408	Chlorocyclohexane and chlorobenzene degradation
R05409	Chlorocyclohexane and chlorobenzene degradation
R05410	Polycyclic aromatic hydrocarbon degradation
R05411	Dioxin degradation
R05412	Polycyclic aromatic hydrocarbon degradation
R05413	Dioxin degradation
R05414	Dioxin degradation
R05415	Dioxin degradation
R05416	Ethylbenzene degradation
R05417	Styrene degradation
R05418	Chlorocyclohexane and chlorobenzene degradation
R05419	Chlorocyclohexane and chlorobenzene degradation
R05420	Aminobenzoate degradation
R05421	Aminobenzoate degradation
R05422	Polycyclic aromatic hydrocarbon degradation
R05423	Polycyclic aromatic hydrocarbon degradation
R05424	Ethylbenzene degradation
R05425	Ethylbenzene degradation
R05426	Ethylbenzene degradation
R05427	Ethylbenzene degradation
R05428	Xylene degradation
R05429	Chlorocyclohexane and chlorobenzene degradation
R05430	Polycyclic aromatic hydrocarbon degradation
R05431	Polycyclic aromatic hydrocarbon degradation
R05432	Polycyclic aromatic hydrocarbon degradation
R05433	Polycyclic aromatic hydrocarbon degradation
R05434	Dioxin degradation
R05435	Polycyclic aromatic hydrocarbon degradation
R05436	Polycyclic aromatic hydrocarbon degradation
R05437	Polycyclic aromatic hydrocarbon degradation
R05438	Polycyclic aromatic hydrocarbon degradation
R05439	Dioxin degradation
R05440	Ethylbenzene degradation
R05441	Chlorocyclohexane and chlorobenzene degradation
R05442	Xylene degradation
R05443	Xylene degradation
R05444	Chloroalkane and chloroalkene degradation
R05445	Chlorocyclohexane and chlorobenzene degradation
R05446	Chlorocyclohexane and chlorobenzene degradation
R05447	Chlorocyclohexane and chlorobenzene degradation
R05448	Chlorocyclohexane and chlorobenzene degradation
R05449	Chlorocyclohexane and chlorobenzene degradation
R05450	Styrene degradation
R05451	Fluorobenzoate degradation
R05452	Ethylbenzene degradation
R05453	Ethylbenzene degradation
R05454	Ubiquinone and other terpenoid-quinone biosynthesis
R05456	
R05459	Tetracycline biosynthesis	Biosynthesis of type II polyketide products
R05462	Tetracycline biosynthesis	Biosynthesis of type II polyketide products
R05463	Tetracycline biosynthesis	Biosynthesis of type II polyketide products
R05465	Clavulanic acid biosynthesis
R05466	Clavulanic acid biosynthesis
R05467	Clavulanic acid biosynthesis
R05468	Clavulanic acid biosynthesis
R05469	Clavulanic acid biosynthesis
R05470	Clavulanic acid biosynthesis
R05471	Clavulanic acid biosynthesis
R05472	
R05473	
R05474	Dioxin degradation
R05475	Dioxin degradation
R05476	
R05477	
R05478	
R05479	
R05480	
R05481	
R05482	
R05485	Aminobenzoate degradation
R05486	Aminobenzoate degradation
R05487	Phenylalanine metabolism	Styrene degradation
R05488	Styrene degradation
R05492	
R05493	Chlorocyclohexane and chlorobenzene degradation
R05495	
R05496	Chloroalkane and chloroalkene degradation
R05497	
R05498	Chloroalkane and chloroalkene degradation
R05499	Chloroalkane and chloroalkene degradation
R05500	Chloroalkane and chloroalkene degradation
R05501	Chloroalkane and chloroalkene degradation
R05502	Chloroalkane and chloroalkene degradation
R05503	Chloroalkane and chloroalkene degradation
R05504	Chlorocyclohexane and chlorobenzene degradation
R05505	Chlorocyclohexane and chlorobenzene degradation
R05506	Ethylbenzene degradation
R05507	Caprolactam degradation
R05508	Styrene degradation
R05509	Styrene degradation
R05510	Chlorocyclohexane and chlorobenzene degradation
R05511	Chlorocyclohexane and chlorobenzene degradation
R05515	Streptomycin biosynthesis
R05516	Streptomycin biosynthesis
R05518	Polyketide sugar unit biosynthesis	Biosynthesis of vancomycin group antibiotics
R05519	Biosynthesis of 12-, 14- and 16-membered macrolides
R05520	Biosynthesis of 12-, 14- and 16-membered macrolides
R05521	Biosynthesis of 12-, 14- and 16-membered macrolides
R05522	Biosynthesis of 12-, 14- and 16-membered macrolides
R05526	Polyketide sugar unit biosynthesis
R05530	Biosynthesis of 12-, 14- and 16-membered macrolides
R05531	Biosynthesis of 12-, 14- and 16-membered macrolides
R05532	Biosynthesis of 12-, 14- and 16-membered macrolides
R05533	Chlorocyclohexane and chlorobenzene degradation
R05535	Chlorocyclohexane and chlorobenzene degradation
R05537	Polycyclic aromatic hydrocarbon degradation
R05538	Polycyclic aromatic hydrocarbon degradation
R05539	
R05540	Polycyclic aromatic hydrocarbon degradation
R05541	Polycyclic aromatic hydrocarbon degradation
R05542	Polycyclic aromatic hydrocarbon degradation
R05543	Polycyclic aromatic hydrocarbon degradation
R05544	Polycyclic aromatic hydrocarbon degradation
R05545	Polycyclic aromatic hydrocarbon degradation
R05546	Aminobenzoate degradation
R05547	Streptomycin biosynthesis
R05548	Aminobenzoate degradation
R05549	Galactose metabolism
R05551	Styrene degradation
R05552	
R05553	Folate biosynthesis
R05554	Purine metabolism
R05555	
R05558	Atrazine degradation
R05559	Atrazine degradation
R05560	Atrazine degradation
R05563	Atrazine degradation
R05564	Atrazine degradation
R05565	Atrazine degradation
R05566	
R05567	Atrazine degradation
R05568	Atrazine degradation
R05569	Atrazine degradation
R05570	Galactose metabolism
R05571	Galactose metabolism
R05572	Atrazine degradation
R05573	Atrazine degradation
R05574	Atrazine degradation
R05575	Toluene degradation
R05576	
R05577	Aminoacyl-tRNA biosynthesis
R05578	Porphyrin and chlorophyll metabolism	Aminoacyl-tRNA biosynthesis
R05579	Benzoate degradation
R05580	
R05581	Benzoate degradation
R05582	Benzoate degradation
R05583	
R05584	Toluene degradation
R05585	Aminobenzoate degradation
R05586	Benzoate degradation
R05587	Toluene degradation
R05588	Toluene degradation
R05590	Aminobenzoate degradation
R05591	Aminobenzoate degradation
R05592	Benzoate degradation
R05593	
R05594	Benzoate degradation
R05595	
R05596	Aminobenzoate degradation
R05597	Benzoate degradation
R05598	Toluene degradation
R05599	Toluene degradation
R05600	Benzoate degradation
R05601	Benzoate degradation
R05602	
R05603	Aminobenzoate degradation
R05604	Pentose and glucuronate interconversions
R05605	Pentose phosphate pathway
R05606	Pentose and glucuronate interconversions
R05607	Fructose and mannose metabolism
R05608	Ascorbate and aldarate metabolism
R05609	Benzoate degradation
R05610	Benzoate degradation
R05611	
R05612	
R05613	
R05614	Ubiquinone and other terpenoid-quinone biosynthesis
R05615	Ubiquinone and other terpenoid-quinone biosynthesis
R05616	Ubiquinone and other terpenoid-quinone biosynthesis
R05618	Porphyrin and chlorophyll metabolism
R05619	Benzoate degradation
R05620	Benzoate degradation
R05621	Benzoate degradation
R05622	Benzoate degradation
R05623	Methane metabolism
R05625	Aminobenzoate degradation
R05626	Peptidoglycan biosynthesis
R05627	Peptidoglycan biosynthesis
R05629	Peptidoglycan biosynthesis
R05630	Peptidoglycan biosynthesis
R05631	
R05632	Polycyclic aromatic hydrocarbon degradation
R05633	Terpenoid backbone biosynthesis
R05634	Terpenoid backbone biosynthesis
R05635	
R05636	Thiamine metabolism	Terpenoid backbone biosynthesis
R05637	Terpenoid backbone biosynthesis
R05639	Steroid biosynthesis
R05640	Steroid biosynthesis
R05641	Steroid biosynthesis
R05642	Polycyclic aromatic hydrocarbon degradation
R05643	Polycyclic aromatic hydrocarbon degradation
R05644	Lipopolysaccharide biosynthesis
R05645	Lipopolysaccharide biosynthesis
R05646	Lipopolysaccharide biosynthesis
R05647	Lipopolysaccharide biosynthesis
R05648	Polycyclic aromatic hydrocarbon degradation
R05649	Polycyclic aromatic hydrocarbon degradation
R05650	Polycyclic aromatic hydrocarbon degradation
R05651	Taurine and hypotaurine metabolism
R05652	Taurine and hypotaurine metabolism
R05653	Polycyclic aromatic hydrocarbon degradation
R05654	Polycyclic aromatic hydrocarbon degradation
R05655	Polycyclic aromatic hydrocarbon degradation
R05656	Polycyclic aromatic hydrocarbon degradation
R05657	Polycyclic aromatic hydrocarbon degradation
R05658	Polycyclic aromatic hydrocarbon degradation
R05659	
R05661	Inositol phosphate metabolism
R05662	Peptidoglycan biosynthesis
R05663	Xylene degradation
R05664	Xylene degradation
R05665	Xylene degradation
R05666	Toluene degradation
R05668	Puromycin biosynthesis
R05669	Puromycin biosynthesis
R05670	Puromycin biosynthesis
R05672	Puromycin biosynthesis
R05673	Puromycin biosynthesis
R05674	Puromycin biosynthesis
R05675	Puromycin biosynthesis
R05676	Puromycin biosynthesis
R05677	Puromycin biosynthesis
R05678	
R05679	Glycerophospholipid metabolism
R05680	Glycerophospholipid metabolism
R05681	Vitamin B6 metabolism
R05682	
R05683	
R05684	
R05685	
R05686	
R05687	Polyketide sugar unit biosynthesis
