model	type	id_in_tp	new_id	id_in_bigg	name	formula	charge	metabolites	reactions	bounds	gpr	descripation	old_bigg_ids	feature_tp	feature_bigg	diff	notes	annotation
iML1515	met	1agpg160_p		1agpg160_p	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)	C22H44O9P1	-1					id in bigg						{'bigg.metabolite': '1agpg160', 'biocyc': 'META:CPD0-2162', 'chebi': ['CHEBI:72825', 'CHEBI:73093', 'CHEBI:75158', 'CHEBI:75376'], 'lipidmaps': 'LMGP04050008', 'metanetx.chemical': 'MNXM6605', 'seed.compound': 'cpd26434'}
iML1515	met	1agpg161_p		1agpg161_p	1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)	C22H42O9P1	-1					id in bigg						{'bigg.metabolite': '1agpg161', 'metanetx.chemical': 'MNXM6606'}
iML1515	met	1agpg180_p		1agpg180_p	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)	C24H48O9P1	-1					id in bigg						{'bigg.metabolite': '1agpg180', 'biocyc': 'META:CPD0-2140', 'chebi': ['CHEBI:72827', 'CHEBI:73091'], 'lipidmaps': 'LMGP04050009', 'metanetx.chemical': 'MNXM6607', 'seed.compound': 'cpd26428'}
iML1515	met	1agpg181_p		1agpg181_p	1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)	C24H46O9P1	-1					id in bigg						{'bigg.metabolite': '1agpg181', 'biocyc': 'META:CPD-8365', 'chebi': ['CHEBI:72828', 'CHEBI:72952'], 'lipidmaps': 'LMGP04050006', 'metanetx.chemical': 'MNXM73868', 'seed.compound': 'cpd25202'}
iML1515	met	1ddecg3p_c		1ddecg3p_c	1-dodecanoyl-sn-glycerol 3-phosphate	C15H29O7P1	-2					id in bigg						{'bigg.metabolite': '1ddecg3p', 'biocyc': 'META:CPD0-2200', 'chebi': ['CHEBI:62840', 'CHEBI:72682'], 'lipidmaps': 'LMGP10050015', 'metanetx.chemical': 'MNXM4232', 'seed.compound': 'cpd15325'}
iML1515	met	1ddecg3p_p		1ddecg3p_p	1-dodecanoyl-sn-glycerol 3-phosphate	C15H29O7P1	-2					id in bigg						{'bigg.metabolite': '1ddecg3p', 'biocyc': 'META:CPD0-2200', 'chebi': ['CHEBI:62840', 'CHEBI:72682'], 'lipidmaps': 'LMGP10050015', 'metanetx.chemical': 'MNXM4232', 'seed.compound': 'cpd15325'}
iML1515	met	1hdec9eg3p_c		1hdec9eg3p_c	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H35O7P1	-2					id in bigg						{'bigg.metabolite': '1hdec9eg3p', 'metanetx.chemical': 'MNXM91047', 'seed.compound': 'cpd15326'}
iML1515	met	1hdec9eg3p_p		1hdec9eg3p_p	1-hexadec-9-enoyl-sn-glycerol 3-phosphate	C19H35O7P1	-2					id in bigg						{'bigg.metabolite': '1hdec9eg3p', 'metanetx.chemical': 'MNXM91047', 'seed.compound': 'cpd15326'}
iML1515	met	1hdecg3p_c		1hdecg3p_c	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H37O7P1	-2					id in bigg						{'bigg.metabolite': '1hdecg3p', 'metanetx.chemical': 'MNXM90586', 'seed.compound': 'cpd15327'}
iML1515	met	1hdecg3p_p		1hdecg3p_p	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H37O7P1	-2					id in bigg						{'bigg.metabolite': '1hdecg3p', 'metanetx.chemical': 'MNXM90586', 'seed.compound': 'cpd15327'}
iML1515	met	1odec11eg3p_c		1odec11eg3p_c	1-octadec-11-enoyl-sn-glycerol 3-phosphate	C21H39O7P1	-2					id in bigg						{'bigg.metabolite': '1odec11eg3p', 'metanetx.chemical': 'MNXM91049', 'seed.compound': 'cpd15328'}
iML1515	met	1odec11eg3p_p		1odec11eg3p_p	1-octadec-11-enoyl-sn-glycerol 3-phosphate	C21H39O7P1	-2					id in bigg						{'bigg.metabolite': '1odec11eg3p', 'metanetx.chemical': 'MNXM91049', 'seed.compound': 'cpd15328'}
iML1515	met	1odecg3p_c		1odecg3p_c	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	-2					id in bigg						{'bigg.metabolite': '1odecg3p', 'biocyc': 'META:CPD0-2113', 'chebi': ['CHEBI:74565', 'CHEBI:74850'], 'lipidmaps': 'LMGP10050005', 'metanetx.chemical': 'MNXM32950', 'seed.compound': 'cpd15329'}
iML1515	met	1odecg3p_p		1odecg3p_p	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	-2					id in bigg						{'bigg.metabolite': '1odecg3p', 'biocyc': 'META:CPD0-2113', 'chebi': ['CHEBI:74565', 'CHEBI:74850'], 'lipidmaps': 'LMGP10050005', 'metanetx.chemical': 'MNXM32950', 'seed.compound': 'cpd15329'}
iML1515	met	1pyr5c_c		1pyr5c_c	1-Pyrroline-5-carboxylate	C5H6NO2	-1					id in bigg						{'bigg.metabolite': '1pyr5c', 'biocyc': 'META:L-DELTA1-PYRROLINE_5-CARBOXYLATE', 'chebi': ['CHEBI:11297', 'CHEBI:11689', 'CHEBI:12409', 'CHEBI:1372', 'CHEBI:15893', 'CHEBI:17388', 'CHEBI:18727', 'CHEBI:19095', 'CHEBI:19873', 'CHEBI:26458', 'CHEBI:29066', 'CHEBI:371'], 'hmdb': ['HMDB01301', 'HMDB02240'], 'kegg.compound': ['C03912', 'C04322'], 'metanetx.chemical': 'MNXM1617', 'seed.compound': ['cpd02431', 'cpd02651', 'cpd29655']}
iML1515	met	1tdec7eg3p_c		1tdec7eg3p_c	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H31O7P1	-2					id in bigg						{'bigg.metabolite': '1tdec7eg3p', 'metanetx.chemical': 'MNXM91053', 'seed.compound': 'cpd15330'}
iML1515	met	1tdec7eg3p_p		1tdec7eg3p_p	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H31O7P1	-2					id in bigg						{'bigg.metabolite': '1tdec7eg3p', 'metanetx.chemical': 'MNXM91053', 'seed.compound': 'cpd15330'}
iML1515	met	1tdecg3p_c		1tdecg3p_c	1-tetradecanoyl-sn-glycerol 3-phosphate	C17H33O7P1	-2					id in bigg						{'bigg.metabolite': '1tdecg3p', 'biocyc': 'META:CPD-18379', 'chebi': ['CHEBI:62833', 'CHEBI:72683'], 'hmdb': 'HMDB62321', 'lipidmaps': 'LMGP10050007', 'metanetx.chemical': 'MNXM3426', 'seed.compound': 'cpd15331'}
iML1515	met	1tdecg3p_p		1tdecg3p_p	1-tetradecanoyl-sn-glycerol 3-phosphate	C17H33O7P1	-2					id in bigg						{'bigg.metabolite': '1tdecg3p', 'biocyc': 'META:CPD-18379', 'chebi': ['CHEBI:62833', 'CHEBI:72683'], 'hmdb': 'HMDB62321', 'lipidmaps': 'LMGP10050007', 'metanetx.chemical': 'MNXM3426', 'seed.compound': 'cpd15331'}
iML1515	met	23camp_e		23camp_e	2',3'-Cyclic AMP	C10H11N5O6P	-1					id in bigg						{'bigg.metabolite': '23camp', 'biocyc': 'META:CPD-3707', 'chebi': ['CHEBI:19212', 'CHEBI:27844', 'CHEBI:40469', 'CHEBI:60879', 'CHEBI:823'], 'kegg.compound': 'C02353', 'metanetx.chemical': 'MNXM2598', 'seed.compound': 'cpd01570'}
iML1515	met	23camp_p		23camp_p	2',3'-Cyclic AMP	C10H11N5O6P	-1					id in bigg						{'bigg.metabolite': '23camp', 'biocyc': 'META:CPD-3707', 'chebi': ['CHEBI:19212', 'CHEBI:27844', 'CHEBI:40469', 'CHEBI:60879', 'CHEBI:823'], 'kegg.compound': 'C02353', 'metanetx.chemical': 'MNXM2598', 'seed.compound': 'cpd01570'}
iML1515	met	23ccmp_e		23ccmp_e	2',3'-Cyclic CMP	C9H11N3O7P	-1					id in bigg						{'bigg.metabolite': '23ccmp', 'biocyc': 'META:CPD-3713', 'chebi': ['CHEBI:19213', 'CHEBI:27652', 'CHEBI:60877', 'CHEBI:824'], 'kegg.compound': 'C02354', 'metanetx.chemical': 'MNXM3148', 'seed.compound': 'cpd01571'}
iML1515	met	23ccmp_p		23ccmp_p	2',3'-Cyclic CMP	C9H11N3O7P	-1					id in bigg						{'bigg.metabolite': '23ccmp', 'biocyc': 'META:CPD-3713', 'chebi': ['CHEBI:19213', 'CHEBI:27652', 'CHEBI:60877', 'CHEBI:824'], 'kegg.compound': 'C02354', 'metanetx.chemical': 'MNXM3148', 'seed.compound': 'cpd01571'}
iML1515	met	23cgmp_e		23cgmp_e	2',3'-Cyclic GMP	C10H11N5O7P	-1					id in bigg						{'bigg.metabolite': '23cgmp', 'biocyc': 'META:CPD-3709', 'chebi': ['CHEBI:19214', 'CHEBI:28181', 'CHEBI:60837', 'CHEBI:825'], 'kegg.compound': 'C06194', 'metanetx.chemical': 'MNXM3149', 'seed.compound': 'cpd03702'}
iML1515	met	23cgmp_p		23cgmp_p	2',3'-Cyclic GMP	C10H11N5O7P	-1					id in bigg						{'bigg.metabolite': '23cgmp', 'biocyc': 'META:CPD-3709', 'chebi': ['CHEBI:19214', 'CHEBI:28181', 'CHEBI:60837', 'CHEBI:825'], 'kegg.compound': 'C06194', 'metanetx.chemical': 'MNXM3149', 'seed.compound': 'cpd03702'}
iML1515	met	23cump_e		23cump_e	2',3'-Cyclic UMP	C9H10N2O8P	-1					id in bigg						{'bigg.metabolite': '23cump', 'biocyc': 'META:CPD-3725', 'chebi': ['CHEBI:19215', 'CHEBI:28637', 'CHEBI:60873', 'CHEBI:826'], 'kegg.compound': 'C02355', 'metanetx.chemical': 'MNXM3150', 'seed.compound': 'cpd01572'}
iML1515	met	23cump_p		23cump_p	2',3'-Cyclic UMP	C9H10N2O8P	-1					id in bigg						{'bigg.metabolite': '23cump', 'biocyc': 'META:CPD-3725', 'chebi': ['CHEBI:19215', 'CHEBI:28637', 'CHEBI:60873', 'CHEBI:826'], 'kegg.compound': 'C02355', 'metanetx.chemical': 'MNXM3150', 'seed.compound': 'cpd01572'}
iML1515	met	23dappa_c		23dappa_c	2,3-diaminopropionate	C3H9N2O2	1					id in bigg						{'bigg.metabolite': '23dappa', 'biocyc': ['META:23-Diaminopropanoate', 'META:L-23-DIAMINOPROPANOATE'], 'chebi': ['CHEBI:11419', 'CHEBI:13043', 'CHEBI:16303', 'CHEBI:18383', 'CHEBI:19309', 'CHEBI:21190', 'CHEBI:42159', 'CHEBI:42164', 'CHEBI:49983', 'CHEBI:57721', 'CHEBI:58468', 'CHEBI:6153', 'CHEBI:84374', 'CHEBI:876'], 'hmdb': 'HMDB02006', 'kegg.compound': ['C03401', 'C06393'], 'lipidmaps': 'LMFA01100051', 'metanetx.chemical': 'MNXM91374', 'seed.compound': ['cpd02150', 'cpd03828', 'cpd21925']}
iML1515	met	23dappa_e		23dappa_e	2,3-diaminopropionate	C3H9N2O2	1					id in bigg						{'bigg.metabolite': '23dappa', 'biocyc': ['META:23-Diaminopropanoate', 'META:L-23-DIAMINOPROPANOATE'], 'chebi': ['CHEBI:11419', 'CHEBI:13043', 'CHEBI:16303', 'CHEBI:18383', 'CHEBI:19309', 'CHEBI:21190', 'CHEBI:42159', 'CHEBI:42164', 'CHEBI:49983', 'CHEBI:57721', 'CHEBI:58468', 'CHEBI:6153', 'CHEBI:84374', 'CHEBI:876'], 'hmdb': 'HMDB02006', 'kegg.compound': ['C03401', 'C06393'], 'lipidmaps': 'LMFA01100051', 'metanetx.chemical': 'MNXM91374', 'seed.compound': ['cpd02150', 'cpd03828', 'cpd21925']}
iML1515	met	23dappa_p		23dappa_p	2,3-diaminopropionate	C3H9N2O2	1					id in bigg						{'bigg.metabolite': '23dappa', 'biocyc': ['META:23-Diaminopropanoate', 'META:L-23-DIAMINOPROPANOATE'], 'chebi': ['CHEBI:11419', 'CHEBI:13043', 'CHEBI:16303', 'CHEBI:18383', 'CHEBI:19309', 'CHEBI:21190', 'CHEBI:42159', 'CHEBI:42164', 'CHEBI:49983', 'CHEBI:57721', 'CHEBI:58468', 'CHEBI:6153', 'CHEBI:84374', 'CHEBI:876'], 'hmdb': 'HMDB02006', 'kegg.compound': ['C03401', 'C06393'], 'lipidmaps': 'LMFA01100051', 'metanetx.chemical': 'MNXM91374', 'seed.compound': ['cpd02150', 'cpd03828', 'cpd21925']}
iML1515	met	23ddhb_c		23ddhb_c	2,3-Dihydro-2,3-dihydroxybenzoate	C7H7O4	-1					id in bigg						{'bigg.metabolite': '23ddhb', 'biocyc': 'META:DIHYDRO-DIOH-BENZOATE', 'chebi': ['CHEBI:11420', 'CHEBI:11423', 'CHEBI:15941', 'CHEBI:19311', 'CHEBI:48968', 'CHEBI:57576', 'CHEBI:58764', 'CHEBI:877'], 'kegg.compound': 'C04171', 'metanetx.chemical': 'MNXM114261', 'seed.compound': ['cpd02566', 'cpd29666']}
iML1515	met	23dhacoa_c		23dhacoa_c	2,3-dehydroadipyl-CoA	C27H37N7O19P3S	-5					id in bigg						{'bigg.metabolite': '23dhacoa', 'chebi': ['CHEBI:67261', 'CHEBI:68471'], 'lipidmaps': 'LMFA07050165', 'metanetx.chemical': 'MNXM9750'}
iML1515	met	23dhb_c		23dhb_c	2,3-Dihydroxybenzoate	C7H5O4	-1					id in bigg						{'bigg.metabolite': '23dhb', 'biocyc': 'META:2-3-DIHYDROXYBENZOATE', 'chebi': ['CHEBI:11427', 'CHEBI:18026', 'CHEBI:19319', 'CHEBI:19320', 'CHEBI:36654', 'CHEBI:41901', 'CHEBI:885'], 'kegg.compound': 'C00196', 'metanetx.chemical': 'MNXM455', 'seed.compound': 'cpd00168'}
iML1515	met	23dhba_c		23dhba_c	(2,3-Dihydroxybenzoyl)adenylate	C17H17N5O10P	-1					id in bigg						{'bigg.metabolite': '23dhba', 'biocyc': 'META:CPD-62', 'chebi': ['CHEBI:10846', 'CHEBI:15572', 'CHEBI:170', 'CHEBI:18521', 'CHEBI:57417'], 'kegg.compound': 'C04030', 'metanetx.chemical': 'MNXM1978', 'seed.compound': 'cpd02494'}
iML1515	met	23dhbzs3_c		23dhbzs3_c	2-3-dihydroxybenzoylserine trimer	C30H28N3O16	-1					id in bigg						{'bigg.metabolite': '23dhbzs3', 'metanetx.chemical': 'MNXM145882'}
iML1515	met	23dhbzs_c		23dhbzs_c	2,3-dihydroxybenzoylserine	C10H10NO6	-1					id in bigg						{'bigg.metabolite': '23dhbzs', 'biocyc': 'META:N-23-DIHYDROXYBENZOYL-L-SERINE', 'chebi': ['CHEBI:12428', 'CHEBI:17455', 'CHEBI:21467', 'CHEBI:58154', 'CHEBI:7084'], 'kegg.compound': 'C04204', 'metanetx.chemical': 'MNXM1487', 'seed.compound': ['cpd02582', 'cpd15332']}
iML1515	met	23dhdp_c		23dhdp_c	2,3-Dihydrodipicolinate	C7H5NO4	-2					id in bigg						{'bigg.metabolite': '23dhdp', 'chebi': ['CHEBI:11421', 'CHEBI:48052'], 'metanetx.chemical': 'MNXM163139'}
iML1515	met	23dhmb_c		23dhmb_c	(R)-2,3-Dihydroxy-3-methylbutanoate	C5H9O4	-1					id in bigg						{'bigg.metabolite': '23dhmb', 'biocyc': 'META:CPD-13357', 'chebi': ['CHEBI:10966', 'CHEBI:15684', 'CHEBI:18645', 'CHEBI:305', 'CHEBI:49072'], 'hmdb': 'HMDB12141', 'kegg.compound': 'C04272', 'lipidmaps': 'LMFA01050453', 'metanetx.chemical': 'MNXM114097', 'seed.compound': 'cpd19030'}
iML1515	met	23dhmp_c		23dhmp_c	(R)-2,3-Dihydroxy-3-methylpentanoate	C6H11O4	-1					id in bigg						{'bigg.metabolite': '23dhmp', 'biocyc': 'META:1-KETO-2-METHYLVALERATE', 'chebi': ['CHEBI:18646', 'CHEBI:27512', 'CHEBI:306', 'CHEBI:49258'], 'hmdb': 'HMDB12140', 'kegg.compound': 'C06007', 'lipidmaps': 'LMFA01050452', 'metanetx.chemical': 'MNXM1202', 'seed.compound': 'cpd19046'}
iML1515	met	23doguln_c		23doguln_c	2,3-Dioxo-L-gulonate	C6H7O7	-1					id in bigg						{'bigg.metabolite': '23doguln', 'biocyc': ['META:CPD-19692', 'META:CPD-334'], 'chebi': ['CHEBI:10900', 'CHEBI:15622', 'CHEBI:18578', 'CHEBI:226', 'CHEBI:57441', 'CHEBI:60793'], 'hmdb': ['HMDB05971', 'HMDB06511', 'HMDB62803'], 'kegg.compound': 'C04575', 'lipidmaps': 'LMFA01060195', 'metanetx.chemical': 'MNXM958', 'seed.compound': 'cpd02784'}
iML1515	met	23doguln_p		23doguln_p	2,3-Dioxo-L-gulonate	C6H7O7	-1					id in bigg						{'bigg.metabolite': '23doguln', 'biocyc': ['META:CPD-19692', 'META:CPD-334'], 'chebi': ['CHEBI:10900', 'CHEBI:15622', 'CHEBI:18578', 'CHEBI:226', 'CHEBI:57441', 'CHEBI:60793'], 'hmdb': ['HMDB05971', 'HMDB06511', 'HMDB62803'], 'kegg.compound': 'C04575', 'lipidmaps': 'LMFA01060195', 'metanetx.chemical': 'MNXM958', 'seed.compound': 'cpd02784'}
iML1515	met	25aics_c		25aics_c	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate	C13H15N4O12P	-4					id in bigg						{'bigg.metabolite': '25aics', 'biocyc': 'META:P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE', 'chebi': ['CHEBI:18971', 'CHEBI:28208', 'CHEBI:576'], 'hmdb': ['HMDB00797', 'HMDB06274'], 'kegg.compound': 'C04811', 'metanetx.chemical': 'MNXM32478', 'seed.compound': 'cpd02921'}
iML1515	met	25dkglcn_c		25dkglcn_c	2,5-diketo-D-gluconate	C6H7O7	-1					id in bigg						{'bigg.metabolite': '25dkglcn', 'biocyc': 'META:25-DIDEHYDRO-D-GLUCONATE', 'chebi': ['CHEBI:1070', 'CHEBI:11449', 'CHEBI:18281', 'CHEBI:19378', 'CHEBI:58428'], 'kegg.compound': 'C02780', 'lipidmaps': 'LMFA01050471', 'metanetx.chemical': 'MNXM936', 'seed.compound': 'cpd01793'}
iML1515	met	25drapp_c		25drapp_c	2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate	C9H14N5O8P	-2					id in bigg						{'bigg.metabolite': '25drapp', 'biocyc': 'META:DIAMINO-OH-PHOSPHORIBOSYLAMINO-PYR', 'chebi': ['CHEBI:11446', 'CHEBI:19368', 'CHEBI:29114', 'CHEBI:58614', 'CHEBI:59545', 'CHEBI:59546', 'CHEBI:927'], 'kegg.compound': 'C01304', 'metanetx.chemical': 'MNXM648', 'seed.compound': ['cpd00957', 'cpd29703']}
iML1515	met	26dap_LL_c		26dap_LL_c	LL-2,6-Diaminoheptanedioate	C7H14N2O4	0					id in bigg						{'bigg.metabolite': '26dap_LL', 'biocyc': 'META:LL-DIAMINOPIMELATE', 'chebi': ['CHEBI:13192', 'CHEBI:16026', 'CHEBI:21428', 'CHEBI:21429', 'CHEBI:47031', 'CHEBI:57609', 'CHEBI:6341'], 'hmdb': 'HMDB01370', 'kegg.compound': 'C00666', 'lipidmaps': 'LMFA01170102', 'metanetx.chemical': 'MNXM644', 'seed.compound': 'cpd00504'}
iML1515	met	26dap__M_c		26dap__M_c	Meso-2,6-Diaminoheptanedioate	C7H14N2O4	0					id in bigg						{'bigg.metabolite': '26dap__M', 'biocyc': 'META:MESO-DIAMINOPIMELATE', 'chebi': ['CHEBI:10598', 'CHEBI:12822', 'CHEBI:12823', 'CHEBI:12825', 'CHEBI:16488', 'CHEBI:25203', 'CHEBI:25204', 'CHEBI:30308', 'CHEBI:40838', 'CHEBI:57791'], 'kegg.compound': 'C00680', 'metanetx.chemical': 'MNXM529', 'seed.compound': 'cpd00516'}
iML1515	met	26dap__M_e		26dap__M_e	Meso-2,6-Diaminoheptanedioate	C7H14N2O4	0					id in bigg						{'bigg.metabolite': '26dap__M', 'biocyc': 'META:MESO-DIAMINOPIMELATE', 'chebi': ['CHEBI:10598', 'CHEBI:12822', 'CHEBI:12823', 'CHEBI:12825', 'CHEBI:16488', 'CHEBI:25203', 'CHEBI:25204', 'CHEBI:30308', 'CHEBI:40838', 'CHEBI:57791'], 'kegg.compound': 'C00680', 'metanetx.chemical': 'MNXM529', 'seed.compound': 'cpd00516'}
iML1515	met	26dap__M_p		26dap__M_p	Meso-2,6-Diaminoheptanedioate	C7H14N2O4	0					id in bigg						{'bigg.metabolite': '26dap__M', 'biocyc': 'META:MESO-DIAMINOPIMELATE', 'chebi': ['CHEBI:10598', 'CHEBI:12822', 'CHEBI:12823', 'CHEBI:12825', 'CHEBI:16488', 'CHEBI:25203', 'CHEBI:25204', 'CHEBI:30308', 'CHEBI:40838', 'CHEBI:57791'], 'kegg.compound': 'C00680', 'metanetx.chemical': 'MNXM529', 'seed.compound': 'cpd00516'}
iML1515	met	2agpe120_c		2agpe120_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)	C17H36NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe120', 'biocyc': 'META:CPD0-2178', 'metanetx.chemical': 'MNXM34808', 'seed.compound': 'cpd26439'}
iML1515	met	2agpe120_p		2agpe120_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)	C17H36NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe120', 'biocyc': 'META:CPD0-2178', 'metanetx.chemical': 'MNXM34808', 'seed.compound': 'cpd26439'}
iML1515	met	2agpe140_c		2agpe140_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)	C19H40NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe140', 'biocyc': 'META:CPD0-2165', 'hmdb': 'HMDB11470', 'lipidmaps': 'LMGP02050033', 'metanetx.chemical': 'MNXM34809', 'seed.compound': 'cpd26435'}
iML1515	met	2agpe140_p		2agpe140_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)	C19H40NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe140', 'biocyc': 'META:CPD0-2165', 'hmdb': 'HMDB11470', 'lipidmaps': 'LMGP02050033', 'metanetx.chemical': 'MNXM34809', 'seed.compound': 'cpd26435'}
iML1515	met	2agpe141_c		2agpe141_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)	C19H38NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe141', 'metanetx.chemical': 'MNXM3447'}
iML1515	met	2agpe141_p		2agpe141_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)	C19H38NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe141', 'metanetx.chemical': 'MNXM3447'}
iML1515	met	2agpe160_c		2agpe160_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)	C21H44NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe160', 'biocyc': 'META:CPD0-2177', 'chebi': ['CHEBI:131743', 'CHEBI:132926'], 'hmdb': 'HMDB11473', 'lipidmaps': 'LMGP02050036', 'metanetx.chemical': 'MNXM34810', 'seed.compound': ['cpd15339', 'cpd26438']}
iML1515	met	2agpe160_p		2agpe160_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)	C21H44NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe160', 'biocyc': 'META:CPD0-2177', 'chebi': ['CHEBI:131743', 'CHEBI:132926'], 'hmdb': 'HMDB11473', 'lipidmaps': 'LMGP02050036', 'metanetx.chemical': 'MNXM34810', 'seed.compound': ['cpd15339', 'cpd26438']}
iML1515	met	2agpe161_c		2agpe161_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)	C21H42NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe161', 'metanetx.chemical': 'MNXM3448'}
iML1515	met	2agpe161_p		2agpe161_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)	C21H42NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe161', 'metanetx.chemical': 'MNXM3448'}
iML1515	met	2agpe180_c		2agpe180_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)	C23H48NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe180', 'biocyc': 'META:CPD0-2223', 'chebi': ['CHEBI:133144', 'CHEBI:133145'], 'hmdb': 'HMDB11129', 'lipidmaps': 'LMGP02050038', 'metanetx.chemical': 'MNXM34811', 'seed.compound': ['cpd15341', 'cpd26450']}
iML1515	met	2agpe180_p		2agpe180_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)	C23H48NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe180', 'biocyc': 'META:CPD0-2223', 'chebi': ['CHEBI:133144', 'CHEBI:133145'], 'hmdb': 'HMDB11129', 'lipidmaps': 'LMGP02050038', 'metanetx.chemical': 'MNXM34811', 'seed.compound': ['cpd15341', 'cpd26450']}
iML1515	met	2agpe181_c		2agpe181_c	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)	C23H46NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe181', 'metanetx.chemical': 'MNXM3449'}
iML1515	met	2agpe181_p		2agpe181_p	2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)	C23H46NO7P1	0					id in bigg						{'bigg.metabolite': '2agpe181', 'metanetx.chemical': 'MNXM3449'}
iML1515	met	2agpg120_c		2agpg120_c	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)	C18H36O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg120', 'metanetx.chemical': 'MNXM3450'}
iML1515	met	2agpg120_p		2agpg120_p	2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)	C18H36O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg120', 'metanetx.chemical': 'MNXM3450'}
iML1515	met	2agpg140_c		2agpg140_c	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)	C20H40O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg140', 'biocyc': 'META:CPD0-2173', 'metanetx.chemical': 'MNXM34739', 'seed.compound': 'cpd26437'}
iML1515	met	2agpg140_p		2agpg140_p	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)	C20H40O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg140', 'biocyc': 'META:CPD0-2173', 'metanetx.chemical': 'MNXM34739', 'seed.compound': 'cpd26437'}
iML1515	met	2agpg141_c		2agpg141_c	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)	C20H38O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg141', 'metanetx.chemical': 'MNXM3452'}
iML1515	met	2agpg141_p		2agpg141_p	2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)	C20H38O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg141', 'metanetx.chemical': 'MNXM3452'}
iML1515	met	2agpg160_c		2agpg160_c	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)	C22H44O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg160', 'biocyc': 'META:CPD-8363', 'metanetx.chemical': 'MNXM34740', 'seed.compound': 'cpd25200'}
iML1515	met	2agpg160_p		2agpg160_p	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)	C22H44O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg160', 'biocyc': 'META:CPD-8363', 'metanetx.chemical': 'MNXM34740', 'seed.compound': 'cpd25200'}
iML1515	met	2agpg161_c		2agpg161_c	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)	C22H42O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg161', 'metanetx.chemical': 'MNXM3453'}
iML1515	met	2agpg161_p		2agpg161_p	2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)	C22H42O9P1	-1					id in bigg						{'bigg.metabolite': '2agpg161', 'metanetx.chemical': 'MNXM3453'}
